State,commodity,Year,target_year,target_next_year_production,total_production,production_lag_1,production_lag_2,production_lag_3,rolling_3_mean,rolling_5_mean,yoy_pct_change,state_share_of_commodity,production_rank_in_commodity_year,years_observed_so_far,expanding_mean_to_date
MINNESOTA,Cheese,1971,1972,234620000.0,202348000.0,161539000.0,,,181943500.0,181943500.0,0.2526263007694736,0.08633864625979507,2.0,2,181943500.0
MISSOURI,Cheese,1971,1972,108363000.0,104754000.0,98562000.0,,,101658000.0,101658000.0,0.06282340049917819,0.04469685171238941,5.0,2,101658000.0
MONTANA,Cheese,1971,1972,4789000.0,4938000.0,4214000.0,,,4576000.0,4576000.0,0.17180825818699572,0.0021069654023309747,27.0,2,4576000.0
NEBRASKA,Cheese,1971,1972,66548000.0,49113000.0,35575000.0,,,42344000.0,42344000.0,0.380548137737175,0.02095572940556524,10.0,2,42344000.0
NEW JERSEY,Cheese,1971,1972,10948000.0,8744000.0,6609000.0,,,7676500.0,7676500.0,0.3230443334846422,0.003730924560142171,25.0,2,7676500.0
NEW YORK,Cheese,1971,1972,198365000.0,176483000.0,158317000.0,,,167400000.0,167400000.0,0.11474446837673781,0.07530246559327204,3.0,2,167400000.0
NORTH DAKOTA,Cheese,1971,1972,38965000.0,37334000.0,34197000.0,,,35765500.0,35765500.0,0.09173319297014358,0.015929819021997693,14.0,2,35765500.0
OHIO,Cheese,1971,1972,54602000.0,48718000.0,43525000.0,,,46121500.0,46121500.0,0.11931074095347502,0.020787189240737223,12.0,2,46121500.0
OREGON,Cheese,1971,1972,19652000.0,18820000.0,16428000.0,,,17624000.0,17624000.0,0.14560506452398345,0.008030192157122102,21.0,2,17624000.0
PENNSYLVANIA,Cheese,1971,1972,34827000.0,29962000.0,24684000.0,,,27323000.0,27323000.0,0.21382271917031276,0.012784304857156877,18.0,2,27323000.0
RHODE ISLAND,Cheese,1971,1972,956000.0,872000.0,789000.0,,,830500.0,830500.0,0.10519645120405577,0.00037206841450640135,31.0,2,830500.0
SOUTH DAKOTA,Cheese,1971,1972,55581000.0,51748000.0,50343000.0,,,51045500.0,51045500.0,0.027908547365075583,0.02208004164435465,9.0,2,51045500.0
TENNESSEE,Cheese,1971,1972,45447000.0,48913000.0,48918000.0,,,48915500.0,48915500.0,-0.00010221186475326056,0.020870392613247257,11.0,2,48915500.0
UTAH,Cheese,1971,1972,47770000.0,38982000.0,32966000.0,,,35974000.0,35974000.0,0.18249105138627678,0.016632994190697862,13.0,2,35974000.0
VERMONT,Cheese,1971,1972,33496000.0,35143000.0,32730000.0,,,33936500.0,33936500.0,0.07372441185456767,0.0149949544621542,15.0,2,33936500.0
WASHINGTON,Cheese,1971,1972,16756000.0,14566000.0,20126000.0,,,17346000.0,17346000.0,-0.2762595647421246,0.006215078584518626,23.0,2,17346000.0
WISCONSIN,Cheese,1971,1972,1063712000.0,986369000.0,947591000.0,,,966980000.0,966980000.0,0.04092271876790725,0.42086783250947774,1.0,2,966980000.0
ALABAMA,Milk,1971,1972,820000000.0,819000000.0,816000000.0,808000000.0,808000000.0,814333333.3333334,812600000.0,0.003676470588235294,0.00690753933881607,33.0,42,1114380952.3809524
ALASKA,Milk,1971,1972,17600000.0,17100000.0,18600000.0,17800000.0,17700000.0,17833333.333333332,17880000.0,-0.08064516129032258,0.00014422334883242344,49.0,12,20066666.666666668
ARIZONA,Milk,1971,1972,640000000.0,620000000.0,585000000.0,573000000.0,553000000.0,592666666.6666666,574000000.0,0.05982905982905983,0.005229150659421201,39.0,42,345976190.47619045
ARKANSAS,Milk,1971,1972,728000000.0,698000000.0,685000000.0,692000000.0,688000000.0,691666666.6666666,691200000.0,0.01897810218978102,0.005887011548832255,34.0,42,1124595238.0952382
CALIFORNIA,Milk,1971,1972,10400000000.0,9710000000.0,9457000000.0,8898000000.0,8949000000.0,9355000000.0,9143200000.0,0.026752669979909063,0.08189524661770944,3.0,42,6450976190.476191
COLORADO,Milk,1971,1972,880000000.0,885000000.0,856000000.0,848000000.0,843000000.0,863000000.0,851200000.0,0.03387850467289719,0.007464190860625423,31.0,42,935333333.3333334
CONNECTICUT,Milk,1971,1972,643000000.0,660000000.0,661000000.0,679000000.0,677000000.0,666666666.6666666,674000000.0,-0.0015128593040847202,0.005566515218093536,36.0,42,684785714.2857143
DELAWARE,Milk,1971,1972,132000000.0,133000000.0,130000000.0,138000000.0,134000000.0,133666666.66666667,135000000.0,0.023076923076923078,0.0011217371575855156,47.0,42,161404761.9047619
FLORIDA,Milk,1971,1972,1867000000.0,1785000000.0,1641000000.0,1559000000.0,1554000000.0,1661666666.6666667,1623000000.0,0.08775137111517367,0.015054893430752973,17.0,42,804357142.8571428
GEORGIA,Milk,1971,1972,1235000000.0,1188000000.0,1182000000.0,1124000000.0,1095000000.0,1164666666.6666667,1123800000.0,0.005076142131979695,0.010019727392568364,26.0,42,1097142857.142857
HAWAII,Milk,1971,1972,136200000.0,133000000.0,137000000.0,133000000.0,134000000.0,134333333.33333334,136800000.0,-0.029197080291970802,0.0011217371575855156,47.0,12,134500000.0
IDAHO,Milk,1971,1972,1663000000.0,1550000000.0,1490000000.0,1420000000.0,1462000000.0,1486666666.6666667,1475800000.0,0.040268456375838924,0.013072876648553002,23.0,42,1335452380.952381
ILLINOIS,Milk,1971,1972,2838000000.0,2814000000.0,2850000000.0,2999000000.0,3109000000.0,2887666666.6666665,3009800000.0,-0.01263157894736842,0.023733596702598805,11.0,42,4677809523.809524
INDIANA,Milk,1971,1972,2454000000.0,2430000000.0,2382000000.0,2381000000.0,2398000000.0,2397666666.6666665,2424200000.0,0.020151133501259445,0.020494896939344382,13.0,42,3255666666.6666665
IOWA,Milk,1971,1972,4400000000.0,4577000000.0,4670000000.0,4885000000.0,5097000000.0,4710666666.666667,4925600000.0,-0.019914346895074948,0.038602939626081995,7.0,42,6075428571.428572
KANSAS,Milk,1971,1972,1629000000.0,1688000000.0,1740000000.0,1687000000.0,1717000000.0,1705000000.0,1711200000.0,-0.029885057471264367,0.01423678437597256,19.0,42,2487928571.428571
KENTUCKY,Milk,1971,1972,2530000000.0,2480000000.0,2471000000.0,2447000000.0,2485000000.0,2466000000.0,2486600000.0,0.003642250101173614,0.020916602637684804,12.0,42,2276928571.428571
LOUISIANA,Milk,1971,1972,1132000000.0,1129000000.0,1089000000.0,1078000000.0,1030000000.0,1098666666.6666667,1071600000.0,0.03673094582185491,0.00952211466852667,27.0,42,775190476.1904762
MAINE,Milk,1971,1972,638000000.0,629000000.0,619000000.0,618000000.0,599000000.0,622000000.0,614400000.0,0.01615508885298869,0.005305057685122476,38.0,42,647738095.2380953
MARYLAND,Milk,1971,1972,1536000000.0,1564000000.0,1560000000.0,1563000000.0,1530000000.0,1562333333.3333333,1546600000.0,0.002564102564102564,0.013190954244088319,22.0,42,1219642857.142857
MASSACHUSETTS,Milk,1971,1972,629000000.0,658000000.0,658000000.0,681000000.0,700000000.0,665666666.6666666,686800000.0,0.0,0.005549646990159919,37.0,42,771761904.7619047
MICHIGAN,Milk,1971,1972,4966000000.0,4796000000.0,4602000000.0,4592000000.0,4594000000.0,4663333333.333333,4658000000.0,0.042155584528465885,0.040450010584813026,6.0,42,5020880952.380953
MINNESOTA,Milk,1971,1972,9580000000.0,9618000000.0,9636000000.0,9727000000.0,10221000000.0,9660333333.333334,9888400000.0,-0.0018679950186799503,0.08111930813276308,4.0,42,8938380952.380953
MISSISSIPPI,Milk,1971,1972,993000000.0,1011000000.0,1049000000.0,1061000000.0,1072000000.0,1040333333.3333334,1061400000.0,-0.03622497616777884,0.008526889220443281,29.0,42,1292642857.142857
MISSOURI,Milk,1971,1972,3025000000.0,2999000000.0,3012000000.0,3077000000.0,3059000000.0,3029333333.3333335,3059000000.0,-0.004316069057104913,0.025293907786458354,10.0,42,3608047619.047619
MONTANA,Milk,1971,1972,334000000.0,334000000.0,326000000.0,336000000.0,358000000.0,332000000.0,344800000.0,0.024539877300613498,0.0028169940649140014,43.0,42,562547619.0476191
NEBRASKA,Milk,1971,1972,1610000000.0,1569000000.0,1566000000.0,1612000000.0,1704000000.0,1582333333.3333333,1631600000.0,0.0019157088122605363,0.01323312481392236,21.0,42,2304714285.714286
NEVADA,Milk,1971,1972,143000000.0,141000000.0,142000000.0,139000000.0,137000000.0,140666666.66666666,138600000.0,-0.007042253521126761,0.0011892100693199827,45.0,42,108642857.14285715
NEW HAMPSHIRE,Milk,1971,1972,353000000.0,359000000.0,356000000.0,359000000.0,360000000.0,358000000.0,360400000.0,0.008426966292134831,0.0030278469140842114,42.0,42,368500000.0
NEW JERSEY,Milk,1971,1972,645000000.0,684000000.0,730000000.0,782000000.0,810000000.0,732000000.0,776600000.0,-0.06301369863013699,0.0057689339532969374,35.0,42,993023809.5238096
NEW MEXICO,Milk,1971,1972,326000000.0,312000000.0,304000000.0,308000000.0,315000000.0,308000000.0,309200000.0,0.02631578947368421,0.002631443557644217,44.0,42,254047619.04761904
NEW YORK,Milk,1971,1972,10306000000.0,10431000000.0,10341000000.0,10351000000.0,10240000000.0,10374333333.333334,10364600000.0,0.008703220191470844,0.0879762427877783,2.0,42,8881571428.571428
NORTH CAROLINA,Milk,1971,1972,1537000000.0,1500000000.0,1485000000.0,1485000000.0,1475000000.0,1490000000.0,1486600000.0,0.010101010101010102,0.012651170950212582,24.0,42,1456357142.857143
NORTH DAKOTA,Milk,1971,1972,994000000.0,1023000000.0,1065000000.0,1103000000.0,1194000000.0,1063666666.6666666,1124400000.0,-0.03943661971830986,0.008628098588044981,28.0,42,1781452380.952381
OHIO,Milk,1971,1972,4573000000.0,4488000000.0,4420000000.0,4463000000.0,4489000000.0,4457000000.0,4512400000.0,0.015384615384615385,0.037852303483036046,8.0,42,4938166666.666667
OKLAHOMA,Milk,1971,1972,1235000000.0,1260000000.0,1250000000.0,1257000000.0,1283000000.0,1255666666.6666667,1273000000.0,0.008,0.010626983598178569,25.0,42,1923214285.7142856
OREGON,Milk,1971,1972,1005000000.0,1008000000.0,970000000.0,937000000.0,965000000.0,971666666.6666666,963000000.0,0.03917525773195876,0.008501586878542855,30.0,42,1206142857.142857
PENNSYLVANIA,Milk,1971,1972,7031000000.0,7155000000.0,7124000000.0,6998000000.0,6870000000.0,7092333333.333333,7051600000.0,0.004351487928130264,0.06034608543251402,5.0,42,5764500000.0
RHODE ISLAND,Milk,1971,1972,69000000.0,70000000.0,75000000.0,80000000.0,80000000.0,75000000.0,78400000.0,-0.06666666666666667,0.0005903879776765872,48.0,42,122595238.09523809
SOUTH CAROLINA,Milk,1971,1972,518000000.0,516000000.0,512000000.0,506000000.0,505000000.0,511333333.3333333,512000000.0,0.0078125,0.004352002806873128,40.0,42,552261904.7619047
SOUTH DAKOTA,Milk,1971,1972,1591000000.0,1572000000.0,1578000000.0,1567000000.0,1660000000.0,1572333333.3333333,1595400000.0,-0.0038022813688212928,0.013258427155822785,20.0,42,1599928571.4285715
TENNESSEE,Milk,1971,1972,2217000000.0,2122000000.0,2123000000.0,2104000000.0,2115000000.0,2116333333.3333333,2121600000.0,-0.0004710315591144607,0.017897189837567398,15.0,42,2098928571.4285715
TEXAS,Milk,1971,1972,3340000000.0,3239000000.0,3065000000.0,2987000000.0,2982000000.0,3097000000.0,3060600000.0,0.0567699836867863,0.027318095138492367,9.0,42,3479976190.4761906
UTAH,Milk,1971,1972,874000000.0,840000000.0,819000000.0,783000000.0,759000000.0,814000000.0,789200000.0,0.02564102564102564,0.0070846557321190455,32.0,42,667047619.0476191
VERMONT,Milk,1971,1972,2039000000.0,2025000000.0,1970000000.0,1920000000.0,1869000000.0,1971666666.6666667,1922800000.0,0.027918781725888325,0.017079080782786984,16.0,42,1627571428.5714285
VIRGINIA,Milk,1971,1972,1760000000.0,1751000000.0,1749000000.0,1775000000.0,1796000000.0,1758333333.3333333,1770200000.0,0.0011435105774728416,0.014768133555881488,18.0,42,1722761904.7619047
WASHINGTON,Milk,1971,1972,2307000000.0,2230000000.0,2091000000.0,1982000000.0,1953000000.0,2101000000.0,2042800000.0,0.06647537063605931,0.018808074145982706,14.0,42,1876380952.3809524
WEST VIRGINIA,Milk,1971,1972,345000000.0,363000000.0,374000000.0,391000000.0,415000000.0,376000000.0,396400000.0,-0.029411764705882353,0.003061583369951445,41.0,42,710809523.8095238
WISCONSIN,Milk,1971,1972,19226000000.0,18848000000.0,18435000000.0,18051000000.0,18210000000.0,18444666666.666668,18352600000.0,0.022403037700027124,0.1589661800464045,1.0,42,15253047619.047619
WYOMING,Milk,1971,1972,135000000.0,135000000.0,140000000.0,146000000.0,155000000.0,140333333.33333334,146600000.0,-0.03571428571428571,0.0011386053855191325,46.0,42,231642857.14285713
ALABAMA,Cheese,1972,1973,2118000.0,3802000.0,3177000.0,4019000.0,,3666000.0,3666000.0,0.19672647151400693,0.0014829654003343498,28.0,3,3666000.0
ARKANSAS,Cheese,1972,1973,13121000.0,15013000.0,14902000.0,14777000.0,,14897333.333333334,14897333.333333334,0.007448664608777345,0.005855802092377589,23.0,3,14897333.333333334
CALIFORNIA,Cheese,1972,1973,45588000.0,26604000.0,21788000.0,17460000.0,,21950666.666666668,21950666.666666668,0.22103910409399669,0.010376857314701483,19.0,3,21950666.666666668
CONNECTICUT,Cheese,1972,1973,3597000.0,3674000.0,2287000.0,2036000.0,,2665666.6666666665,2665666.6666666665,0.6064713598600787,0.0014330391585556026,29.0,3,2665666.6666666665
IDAHO,Cheese,1972,1973,72949000.0,67230000.0,59792000.0,58141000.0,,61721000.0,61721000.0,0.1243979127642494,0.02622297839675916,7.0,3,61721000.0
ILLINOIS,Cheese,1972,1973,90915000.0,92448000.0,92597000.0,86186000.0,,90410333.33333333,90410333.33333333,-0.0016091234057258874,0.03605922812470015,6.0,3,90410333.33333333
INDIANA,Cheese,1972,1973,22701000.0,25372000.0,24237000.0,23326000.0,,24311666.666666668,24311666.666666668,0.0468292280397739,0.009896317237581042,20.0,3,24311666.666666668
IOWA,Cheese,1972,1973,162644000.0,147321000.0,118205000.0,103516000.0,,123014000.0,123014000.0,0.24631783765492155,0.05746237394599073,4.0,3,123014000.0
KANSAS,Cheese,1972,1973,34603000.0,39883000.0,30628000.0,27856000.0,,32789000.0,32789000.0,0.30217448086718035,0.015556314850482608,14.0,3,32789000.0
KENTUCKY,Cheese,1972,1973,53663000.0,60883000.0,63375000.0,64963000.0,,63073666.666666664,63073666.666666664,-0.03932149901380671,0.023747338892308317,9.0,3,63073666.666666664
LOUISIANA,Cheese,1972,1973,7070000.0,7893000.0,3594000.0,4381000.0,,5289333.333333333,5289333.333333333,1.1961602671118532,0.0030786548934347772,25.0,3,5289333.333333333
MASSACHUSETTS,Cheese,1972,1973,5976000.0,6416000.0,7268000.0,6430000.0,,6704666.666666667,6704666.666666667,-0.11722619702806825,0.0025025528691597024,26.0,3,6704666.666666667
MICHIGAN,Cheese,1972,1973,24708000.0,31846000.0,30476000.0,28818000.0,,30380000.0,30380000.0,0.044953405958787246,0.012421492935046739,18.0,3,30380000.0
MINNESOTA,Cheese,1972,1973,287160000.0,234620000.0,202348000.0,161539000.0,,199502333.33333334,199502333.33333334,0.15948761539525966,0.09151324098538799,2.0,3,199502333.33333334
MISSOURI,Cheese,1972,1973,93494000.0,108363000.0,104754000.0,98562000.0,,103893000.0,103893000.0,0.03445214502548829,0.04226685420211235,5.0,3,103893000.0
MONTANA,Cheese,1972,1973,4191000.0,4789000.0,4938000.0,4214000.0,,4647000.0,4647000.0,-0.03017415957877683,0.0018679435303001581,27.0,3,4647000.0
NEBRASKA,Cheese,1972,1973,66062000.0,66548000.0,49113000.0,35575000.0,,50412000.0,50412000.0,0.35499765846109993,0.025956965139781775,8.0,3,50412000.0
NEW JERSEY,Cheese,1972,1973,12361000.0,10948000.0,8744000.0,6609000.0,,8767000.0,8767000.0,0.25205855443732844,0.004270253867138469,24.0,3,8767000.0
NEW YORK,Cheese,1972,1973,203939000.0,198365000.0,176483000.0,158317000.0,,177721666.66666666,177721666.66666666,0.12398927942068075,0.07737202305032174,3.0,3,177721666.66666666
NORTH DAKOTA,Cheese,1972,1973,50115000.0,38965000.0,37334000.0,34197000.0,,36832000.0,36832000.0,0.04368671988000214,0.015198250085225655,15.0,3,36832000.0
OHIO,Cheese,1972,1973,53257000.0,54602000.0,48718000.0,43525000.0,,48948333.333333336,48948333.333333336,0.12077671497187897,0.021297442606274638,11.0,3,48948333.333333336
OREGON,Cheese,1972,1973,21009000.0,19652000.0,18820000.0,16428000.0,,18300000.0,18300000.0,0.044208289054197665,0.007665238308093278,21.0,3,18300000.0
PENNSYLVANIA,Cheese,1972,1973,35624000.0,34827000.0,29962000.0,24684000.0,,29824333.333333332,29824333.333333332,0.1623723382951739,0.013584228300222094,16.0,3,29824333.333333332
RHODE ISLAND,Cheese,1972,1973,1085000.0,956000.0,872000.0,789000.0,,872333.3333333334,872333.3333333334,0.0963302752293578,0.00037288661828501797,30.0,3,872333.3333333334
SOUTH DAKOTA,Cheese,1972,1973,64056000.0,55581000.0,51748000.0,50343000.0,,52557333.333333336,52557333.333333336,0.07407049547808611,0.021679300346129273,10.0,3,52557333.333333336
TENNESSEE,Cheese,1972,1973,37585000.0,45447000.0,48913000.0,48918000.0,,47759333.333333336,47759333.333333336,-0.07086050743156216,0.017726546172802525,13.0,3,47759333.333333336
UTAH,Cheese,1972,1973,53252000.0,47770000.0,38982000.0,32966000.0,,39906000.0,39906000.0,0.2254373813554974,0.018632629451334006,12.0,3,39906000.0
VERMONT,Cheese,1972,1973,33259000.0,33496000.0,35143000.0,32730000.0,,33789666.666666664,33789666.666666664,-0.04686566314771078,0.013065073395475902,17.0,3,33789666.666666664
WASHINGTON,Cheese,1972,1973,22941000.0,16756000.0,14566000.0,20126000.0,,17149333.333333332,17149333.333333332,0.15035013044075243,0.006535657087849123,22.0,3,17149333.333333332
WISCONSIN,Cheese,1972,1973,1071041000.0,1063712000.0,986369000.0,947591000.0,,999224000.0,999224000.0,0.07841183167759733,0.41489955074183377,1.0,3,999224000.0
ALABAMA,Milk,1972,1973,785000000.0,820000000.0,819000000.0,816000000.0,808000000.0,818333333.3333334,814200000.0,0.001221001221001221,0.006831921402910065,32.0,43,1107534883.7209303
ALASKA,Milk,1972,1973,18100000.0,17600000.0,17100000.0,18600000.0,17800000.0,17766666.666666668,17760000.0,0.029239766081871343,0.0001466363618185575,49.0,13,19876923.076923076
ARIZONA,Milk,1972,1973,737000000.0,640000000.0,620000000.0,585000000.0,573000000.0,615000000.0,594200000.0,0.03225806451612903,0.005332231338856636,36.0,43,352813953.4883721
ARKANSAS,Milk,1972,1973,706000000.0,728000000.0,698000000.0,685000000.0,692000000.0,703666666.6666666,698200000.0,0.04297994269340974,0.006065413147949424,33.0,43,1115372093.0232558
CALIFORNIA,Milk,1972,1973,10332000000.0,10400000000.0,9710000000.0,9457000000.0,8898000000.0,9855666666.666666,9482800000.0,0.07106076210092688,0.08664875925642034,2.0,43,6542813953.488372
COLORADO,Milk,1972,1973,854000000.0,880000000.0,885000000.0,856000000.0,848000000.0,873666666.6666666,862400000.0,-0.005649717514124294,0.007331818090927875,30.0,43,934046511.6279069
CONNECTICUT,Milk,1972,1973,614000000.0,643000000.0,660000000.0,661000000.0,679000000.0,654666666.6666666,664000000.0,-0.025757575757575757,0.005357226173257527,35.0,43,683813953.4883721
DELAWARE,Milk,1972,1973,128000000.0,132000000.0,133000000.0,130000000.0,138000000.0,131666666.66666667,133400000.0,-0.007518796992481203,0.0010997727136391813,47.0,43,160720930.23255813
FLORIDA,Milk,1972,1973,1843000000.0,1867000000.0,1785000000.0,1641000000.0,1559000000.0,1764333333.3333333,1681200000.0,0.04593837535014006,0.015555118608820844,17.0,43,829069767.4418604
GEORGIA,Milk,1972,1973,1168000000.0,1235000000.0,1188000000.0,1182000000.0,1124000000.0,1201666666.6666667,1164800000.0,0.03956228956228956,0.010289540161699915,25.0,43,1100348837.2093024
HAWAII,Milk,1972,1973,138000000.0,136200000.0,133000000.0,137000000.0,133000000.0,135400000.0,134640000.0,0.02406015037593985,0.001134765481800428,45.0,13,134630769.23076922
IDAHO,Milk,1972,1973,1657000000.0,1663000000.0,1550000000.0,1490000000.0,1420000000.0,1567666666.6666667,1517000000.0,0.07290322580645162,0.01385546986956029,19.0,43,1343069767.4418604
ILLINOIS,Milk,1972,1973,2673000000.0,2838000000.0,2814000000.0,2850000000.0,2999000000.0,2834000000.0,2922000000.0,0.008528784648187633,0.023645113343242395,11.0,43,4635023255.813953
INDIANA,Milk,1972,1973,2329000000.0,2454000000.0,2430000000.0,2382000000.0,2381000000.0,2422000000.0,2409000000.0,0.009876543209876543,0.020445774539928414,13.0,43,3237023255.8139534
IOWA,Milk,1972,1973,4180000000.0,4400000000.0,4577000000.0,4670000000.0,4885000000.0,4549000000.0,4725800000.0,-0.03867161896438715,0.03665909045463937,8.0,43,6036465116.27907
KANSAS,Milk,1972,1973,1505000000.0,1629000000.0,1688000000.0,1740000000.0,1687000000.0,1685666666.6666667,1692200000.0,-0.03495260663507109,0.013572195079683533,20.0,43,2467953488.372093
KENTUCKY,Milk,1972,1973,2330000000.0,2530000000.0,2480000000.0,2471000000.0,2447000000.0,2493666666.6666665,2482600000.0,0.020161290322580645,0.02107897701141764,12.0,43,2282813953.4883723
LOUISIANA,Milk,1972,1973,1062000000.0,1132000000.0,1129000000.0,1089000000.0,1078000000.0,1116666666.6666667,1091600000.0,0.002657218777679362,0.009431384180602676,26.0,43,783488372.0930233
